,ID,Name,Subsystem,Reaction,Readable reaction,Lower bound,Upper bound,Reversibility,Boundary,Genes,EC,KEGG,BiGG,VMH
12836,MAR20046,MAR20046,Fatty acid metabolism,MAM02040r + MAM02116r + MAM02552r --> 2.0 MAM02039r + MAM02553r + MAM20041r,H2O [r] + hexadecenal [r] + NAD+ [r] --> 2.0 H+ [r] + NADH [r] + (E)-hexadec-2-enoate [r],0.0,1000.0,False,False,ENSG00000072210,1.2.1.3,,,
12837,MAR20047,MAR20047,Fatty acid metabolism,MAM02040c + MAM02116c + MAM02552c --> 2.0 MAM02039c + MAM02553c + MAM20042c,H2O [c] + hexadecenal [c] + NAD+ [c] --> 2.0 H+ [c] + NADH [c] + (E)-hexadec-2-enoate [c],0.0,1000.0,False,False,ENSG00000072210,1.2.1.3,,,
12838,MAR20048,MAR20048,Fatty acid metabolism,2.0 MAM02039r + MAM02553r + MAM02674r --> MAM02040r + MAM02113r + MAM02552r,2.0 H+ [r] + NADH [r] + palmitate [r] --> H2O [r] + hexadecanal [r] + NAD+ [r],0.0,1000.0,False,False,ENSG00000072210,1.2.1.48,R01704,"ALDD16, R_ALDD16",
12839,MAR20049,MAR20049,Fatty acid metabolism,MAM02040r + MAM02552r + MAM20043r --> 2.0 MAM02039r + MAM02553r + MAM03560r,H2O [r] + NAD+ [r] + 22-oxodocosanoate [r] --> 2.0 H+ [r] + NADH [r] + Docosanedioicacid [r],0.0,1000.0,False,False,ENSG00000072210,,,,
12840,MAR20050,MAR20050,Fatty acid metabolism,MAM02040c + MAM02552c + MAM20044c --> 2.0 MAM02039c + MAM02553c + MAM03560c,H2O [c] + NAD+ [c] + 22-oxodocosanoate [c] --> 2.0 H+ [c] + NADH [c] + Docosanedioicacid [c],0.0,1000.0,False,False,ENSG00000072210,,,,
12841,MAR20051,MAR20051,Fatty acid metabolism,MAM00564r + MAM02040r + MAM02552r --> 2.0 MAM02039r + MAM02553r + MAM02766r,2(S)-pristanal [r] + H2O [r] + NAD+ [r] --> 2.0 H+ [r] + NADH [r] + pristanic acid [r],0.0,1000.0,False,False,ENSG00000072210,,,"ALDD21, RE3076X, R_ALDD21, R_RE3076X",
12842,MAR20053,MAR20053,Fatty acid metabolism,MAM02040r + MAM02552r + MAM20045r --> 2.0 MAM02039r + MAM02553r + MAM02938r,H2O [r] + NAD+ [r] + octadecanal [r] --> 2.0 H+ [r] + NADH [r] + stearate [r],0.0,1000.0,False,False,ENSG00000072210,1.2.1.48,,"ALDD18, R_ALDD18",
12843,MAR20054,MAR20054,Fatty acid metabolism,MAM02040c + MAM02552c + MAM20046c --> 2.0 MAM02039c + MAM02553c + MAM02938c,H2O [c] + NAD+ [c] + octadecanal [c] --> 2.0 H+ [c] + NADH [c] + stearate [c],0.0,1000.0,False,False,ENSG00000072210,1.2.1.48,,"ALDD18, R_ALDD18",
12844,MAR20055,MAR20055,Fatty acid metabolism,2.0 MAM02039r + MAM02344r + MAM02553r --> MAM02040r + MAM02552r + MAM20047r,2.0 H+ [r] + laurate [r] + NADH [r] --> H2O [r] + NAD+ [r] + dodecanal [r],0.0,1000.0,False,False,ENSG00000072210,"1.2.1.3, 1.2.1.48, 1.2.1.5",,"ALDD12, R_ALDD12",
12845,MAR20056,MAR20056,Fatty acid metabolism,2.0 MAM02039c + MAM02344c + MAM02553c --> MAM02040c + MAM02552c + MAM20048c,2.0 H+ [c] + laurate [c] + NADH [c] --> H2O [c] + NAD+ [c] + dodecanal [c],0.0,1000.0,False,False,ENSG00000072210,"1.2.1.3, 1.2.1.48, 1.2.1.5",,"ALDD12, R_ALDD12",
12846,MAR20057,MAR20057,Fatty acid metabolism,MAM02040r + MAM02552r + MAM20049r --> MAM01648r + 2.0 MAM02039r + MAM02553r,H2O [r] + NAD+ [r] + decanal [r] --> caprate [r] + 2.0 H+ [r] + NADH [r],0.0,1000.0,False,False,ENSG00000072210,"1.2.1.3, 1.2.1.48, 1.2.1.5",,"ALDD10, R_ALDD10",
12847,MAR20058,MAR20058,Fatty acid metabolism,MAM02040c + MAM02552c + MAM20050c --> MAM01648c + 2.0 MAM02039c + MAM02553c,H2O [c] + NAD+ [c] + decanal [c] --> caprate [c] + 2.0 H+ [c] + NADH [c],0.0,1000.0,False,False,ENSG00000072210,"1.2.1.3, 1.2.1.48, 1.2.1.5",,"ALDD10, R_ALDD10",
12848,MAR20059,MAR20059,Fatty acid metabolism,MAM02040r + MAM02552r + MAM20051r --> 2.0 MAM02039r + MAM02494r + MAM02553r,H2O [r] + NAD+ [r] + tetradecanal [r] --> 2.0 H+ [r] + myristate [r] + NADH [r],0.0,1000.0,False,False,ENSG00000072210,"1.2.1.48, 1.2.1.5",,"ALDD14, R_ALDD14",
12849,MAR20060,MAR20060,Fatty acid metabolism,MAM02040c + MAM02552c + MAM20052c --> 2.0 MAM02039c + MAM02494c + MAM02553c,H2O [c] + NAD+ [c] + tetradecanal [c] --> 2.0 H+ [c] + myristate [c] + NADH [c],0.0,1000.0,False,False,ENSG00000072210,"1.2.1.48, 1.2.1.5",,"ALDD14, R_ALDD14",
12850,MAR20061,MAR20061,octane oxidation,MAM02040r + MAM02552r + MAM20053r --> 2.0 MAM02039r + MAM02553r + MAM02642r,H2O [r] + NAD+ [r] + octanal [r] --> 2.0 H+ [r] + NADH [r] + caprylate [r],0.0,1000.0,False,False,ENSG00000072210,"1.2.1.3, 1.2.1.48, 1.2.1.5",,"ALDD8, R_ALDD8",
12851,MAR20062,MAR20062,Fatty acid metabolism,MAM02040r + MAM02552r + MAM20054r --> 2.0 MAM02039r + MAM02108r + MAM02553r,H2O [r] + NAD+ [r] + heptanal [r] --> 2.0 H+ [r] + heptylic acid [r] + NADH [r],0.0,1000.0,False,False,ENSG00000072210,"1.2.1.3, 1.2.1.5",,"ALDD7, R_ALDD7",
12852,MAR20063,MAR20063,Fatty acid metabolism,MAM02040c + MAM02552c + MAM20055c --> 2.0 MAM02039c + MAM02108c + MAM02553c,H2O [c] + NAD+ [c] + heptanal [c] --> 2.0 H+ [c] + heptylic acid [c] + NADH [c],0.0,1000.0,False,False,ENSG00000072210,"1.2.1.3, 1.2.1.5",,"ALDD7, R_ALDD7",
12853,MAR20064,MAR20064,Insect hormone biosynthesis,MAM00677r + MAM02040r + MAM02552r --> 2.0 MAM02039r + MAM02553r + MAM20056r,"2-trans,6-trans-farnesal [r] + H2O [r] + NAD+ [r] --> 2.0 H+ [r] + NADH [r] + (2E,6E)-farnesoate [r]",0.0,1000.0,False,False,ENSG00000072210,1.2.1.94,R08146,,
12854,MAR20065,MAR20065,Insect hormone biosynthesis,MAM00677c + MAM02040c + MAM02552c --> 2.0 MAM02039c + MAM02553c + MAM20057c,"2-trans,6-trans-farnesal [c] + H2O [c] + NAD+ [c] --> 2.0 H+ [c] + NADH [c] + (2E,6E)-farnesoate [c]",0.0,1000.0,False,False,ENSG00000072210,1.2.1.94,R08146,,
12855,MAR20067,MAR20067,Fatty acid metabolism,MAM02552c + MAM20058c --> MAM02039c + MAM02553c + MAM20059c,NAD+ [c] + all-trans-4-hydroxyretinol [c] --> H+ [c] + NADH [c] + all-trans-4-hydroxyretinal [c],0.0,1000.0,False,False,ENSG00000196616,1.1.1.1,,,
12856,MAR20068,MAR20068,Fatty acid degradation,MAM01032c + MAM02552c --> MAM02039c + MAM02553c + MAM20060c,4-oxoretinol [c] + NAD+ [c] --> H+ [c] + NADH [c] + all-trans-4-oxoretinal [c],0.0,1000.0,False,False,ENSG00000196616,,,,
12857,MAR20069,MAR20069,Glycolysis / Gluconeogenesis,MAM00561m + MAM02393m --> MAM02869m + MAM02984m,2-(alpha-hydroxyethyl)thiamine-diphosphate [m] + lipoamide [m] --> S-acetyldihydrolipoamide [m] + thiamin-PP [m],0.0,1000.0,False,False,(ENSG00000131828 and ENSG00000168291 and ENSG00000150768) or (ENSG00000163114 and ENSG00000168291 and ENSG00000150768),,,,
12858,MAR20070,MAR20070,Pentose Phosphate Pathway,MAM02040c + MAM02883c --> MAM02751c + MAM02884c,"H2O [c] + sedoheptulose-1,7-bisphosphate [c] --> Pi [c] + sedoheptulose-7-phosphate [c]",0.0,1000.0,False,False,ENSG00000130957 or ENSG00000165140,3.1.3.11,,,
12859,MAR20071,MAR20071,"Alanine, aspartate and glutamate metabolism",MAM20061c --> MAM01127c + MAM02426c,epsilon-(gamma-L-Glutamyl)-L-lysine [c] --> 5-oxoproline [c] + lysine [c],0.0,1000.0,False,False,ENSG00000134864,4.3.2.8,R00490,,
12860,MAR20072,MAR20072,"Alanine, aspartate and glutamate metabolism",MAM20061n --> MAM01127n + MAM02426n,epsilon-(gamma-L-Glutamyl)-L-lysine [n] --> 5-oxoproline [n] + lysine [n],0.0,1000.0,False,False,ENSG00000134864,4.3.2.8,R00490,,
12861,MAR20073,MAR20073,Fatty acid metabolism,MAM02040r + MAM20071r --> MAM01362r + MAM02927r,"H2O [r] + N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sphinganine [r] --> arachidonate [r] + sphinganine [r]",0.0,1000.0,False,False,ENSG00000078124,,,,
12862,MAR20074,MAR20074,Fatty acid metabolism,MAM02040g + MAM20071g --> MAM01362g + MAM02927g,"H2O [g] + N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sphinganine [g] --> arachidonate [g] + sphinganine [g]",0.0,1000.0,False,False,ENSG00000078124,,,,
12863,MAR20075,MAR20075,Fatty acid metabolism,MAM02040r + MAM20070r --> MAM01362r + MAM02749r,"H2O [r] + N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-(4R)-hydroxysphinganine [r] --> arachidonate [r] + phytosphingosine [r]",0.0,1000.0,False,False,ENSG00000078124,,,,
12864,MAR20076,MAR20076,Fatty acid metabolism,MAM02040g + MAM20070g --> MAM01362g + MAM02749g,"H2O [g] + N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-(4R)-hydroxysphinganine [g] --> arachidonate [g] + phytosphingosine [g]",0.0,1000.0,False,False,ENSG00000078124,,,,
12865,MAR20077,MAR20077,Fatty acid metabolism,MAM02040r + MAM20068r --> MAM01584r + MAM02929r,H2O [r] + N-(11Z-eicosenoyl)-sphing-4-enine [r] --> cis-gondoic acid [r] + sphingosine [r],0.0,1000.0,False,False,ENSG00000078124,,,,
12866,MAR20078,MAR20078,Fatty acid metabolism,MAM02040g + MAM20068g --> MAM01584g + MAM02929g,H2O [g] + N-(11Z-eicosenoyl)-sphing-4-enine [g] --> cis-gondoic acid [g] + sphingosine [g],0.0,1000.0,False,False,ENSG00000078124,,,,
12867,MAR20079,MAR20079,Fatty acid metabolism,MAM02040r + MAM20069r --> MAM01584r + MAM02927r,H2O [r] + N-(11Z-eicosenoyl)-sphinganine [r] --> cis-gondoic acid [r] + sphinganine [r],0.0,1000.0,False,False,ENSG00000078124,,,,
12868,MAR20080,MAR20080,Fatty acid metabolism,MAM02040g + MAM20069g --> MAM01584g + MAM02927g,H2O [g] + N-(11Z-eicosenoyl)-sphinganine [g] --> cis-gondoic acid [g] + sphinganine [g],0.0,1000.0,False,False,ENSG00000078124,,,,
12869,MAR20081,MAR20081,Fatty acid metabolism,MAM02040r + MAM20067r --> MAM01584r + MAM02749r,H2O [r] + N-(11Z-eicosenoyl)-(4R)-hydroxysphinganine [r] --> cis-gondoic acid [r] + phytosphingosine [r],0.0,1000.0,False,False,ENSG00000078124,,,,
12870,MAR20082,MAR20082,Fatty acid metabolism,MAM02040g + MAM20067g --> MAM01584g + MAM02749g,H2O [g] + N-(11Z-eicosenoyl)-(4R)-hydroxysphinganine [g] --> cis-gondoic acid [g] + phytosphingosine [g],0.0,1000.0,False,False,ENSG00000078124,,,,
12871,MAR20083,MAR20083,Fatty acid metabolism,MAM02040r + MAM20073r --> MAM02646r + MAM02929r,H2O [r] + N-(9Z-octadecenoyl)-sphing-4-enine [r] --> oleate [r] + sphingosine [r],0.0,1000.0,False,False,ENSG00000078124,,,,
12872,MAR20084,MAR20084,Fatty acid metabolism,MAM02040g + MAM20073g --> MAM01778g + MAM02929g,H2O [g] + N-(9Z-octadecenoyl)-sphing-4-enine [g] --> elaidate [g] + sphingosine [g],0.0,1000.0,False,False,ENSG00000078124,,,,
12873,MAR20085,MAR20085,Fatty acid metabolism,MAM02040r + MAM20074r --> MAM02646r + MAM02927r,H2O [r] + N-(9Z-octadecenoyl)-sphinganine [r] --> oleate [r] + sphinganine [r],0.0,1000.0,False,False,ENSG00000078124,,,,
12874,MAR20086,MAR20086,Fatty acid metabolism,MAM02040g + MAM20074g --> MAM01778g + MAM02927g,H2O [g] + N-(9Z-octadecenoyl)-sphinganine [g] --> elaidate [g] + sphinganine [g],0.0,1000.0,False,False,ENSG00000078124,,,,
12875,MAR20087,MAR20087,Fatty acid metabolism,MAM02040r + MAM20072r --> MAM02646r + MAM02749r,H2O [r] + N-(9Z-octadecenoyl)-(4R)-hydroxysphinganine [r] --> oleate [r] + phytosphingosine [r],0.0,1000.0,False,False,ENSG00000078124,,,,
12876,MAR20088,MAR20088,Fatty acid metabolism,MAM02040g + MAM20072g --> MAM01778g + MAM02749g,H2O [g] + N-(9Z-octadecenoyl)-(4R)-hydroxysphinganine [g] --> elaidate [g] + phytosphingosine [g],0.0,1000.0,False,False,ENSG00000078124,,,,
12877,MAR20090,MAR20090,Porphyrin metabolism,MAM01806m + MAM02040m + MAM02049m --> MAM02759m + MAM20064m,farnesyl-PP [m] + H2O [m] + heme [m] --> PPi [m] + Fe(II)-heme o [m],0.0,1000.0,False,False,ENSG00000006695,"2.5.1.-, 2.5.1.141",R07411,"HEMEOS, HEMEOS_1, HEMEOSm, HEMEOSm_1, R_HEMEOS, R_HEMEOS_1, R_HEMEOSm, R_HEMEOSm_1",
12878,MAR20091,MAR20091,Porphyrin metabolism,MAM01806c + MAM02040c + MAM02049c --> MAM02759c + MAM20064c,farnesyl-PP [c] + H2O [c] + heme [c] --> PPi [c] + Fe(II)-heme o [c],0.0,1000.0,False,False,ENSG00000006695,"2.5.1.-, 2.5.1.141",R07411,"HEMEOS, HEMEOS_1, HEMEOSm, HEMEOSm_1, R_HEMEOS, R_HEMEOS_1, R_HEMEOSm, R_HEMEOSm_1",
12879,MAR20092,MAR20092,Porphyrin metabolism,MAM01806n + MAM02040n + MAM02049n --> MAM02759n + MAM20064n,farnesyl-PP [n] + H2O [n] + heme [n] --> PPi [n] + Fe(II)-heme o [n],0.0,1000.0,False,False,ENSG00000006695,"2.5.1.-, 2.5.1.141",R07411,"HEMEOS, HEMEOS_1, HEMEOSm, HEMEOSm_1, R_HEMEOS, R_HEMEOS_1, R_HEMEOSm, R_HEMEOSm_1",
12880,MAR20093,MAR20093,Fatty acid metabolism,MAM02040c + MAM03652c --> MAM01797c + MAM02674c,"H2O [c] + Hexadecenoyl Ethanolamide, C16:1-Ethanolamide (Delta 9) [c] --> ethanolamine [c] + palmitate [c]",0.0,1000.0,False,False,ENSG00000138744,"3.5.1.60, 3.5.1.99",,,
12881,MAR20094,MAR20094,Fatty acid metabolism,MAM02040c + MAM03550c --> MAM01797c + MAM02344c,"H2O [c] + C12:0-Ethanolamide, Didecanoyl Ethanolamide [c] --> ethanolamine [c] + laurate [c]",0.0,1000.0,False,False,ENSG00000138744,3.5.1.99,,,
12882,MAR20095,MAR20095,Fatty acid metabolism,MAM02040c + MAM03977c --> MAM01797c + MAM02494c,"H2O [c] + C14:0-Ethanolamide, Tetradecanoyl Ethanolamide [c] --> ethanolamine [c] + myristate [c]",0.0,1000.0,False,False,ENSG00000138744,3.5.1.99,,,
12883,MAR20096,MAR20096,Fatty acid metabolism,MAM02040c + MAM20076n --> MAM02674c + MAM02929c,H2O [c] + N-hexadecanoylsphing-4-enine [c] --> palmitate [c] + sphingosine [c],0.0,1000.0,False,False,ENSG00000138744,3.5.1.23,,,
12884,MAR20097,MAR20097,Fatty acid metabolism,MAM02040c + MAM20075c --> MAM02344c + MAM02929c,H2O [c] + N-dodecanoylsphing-4-enine [c] --> laurate [c] + sphingosine [c],0.0,1000.0,False,False,ENSG00000138744,3.5.1.23,,,
12885,MAR20098,MAR20098,Terpenoid backbone biosynthesis,MAM01806r + 5.0 MAM02187r --> MAM01657r + 5.0 MAM02759r,farnesyl-PP [r] + 5.0 isopentenyl-pPP [r] --> dehydrodolichol-diphosphate [r] + 5.0 PPi [r],0.0,1000.0,False,False,ENSG00000117682,2.5.1.87,,,
12886,MAR20099,MAR20099,Isolated,MAM02040n + MAM20077n --> MAM01252n + MAM01288n + MAM02039n,H2O [n] + 2-O-acetyl-ADP-D-ribose [n] --> acetate [n] + ADP-ribose [n] + H+ [n],0.0,1000.0,False,False,ENSG00000172264 or ENSG00000133315 or ENSG00000124596,3.1.1.106,R12391,,
12887,MAR20100,MAR20100,Isolated,MAM02040n + MAM20063n --> MAM01288n + MAM02039n + MAM02583n,H2O [n] + alpha-NAD(+) [n] --> ADP-ribose [n] + H+ [n] + nicotinamide [n],0.0,1000.0,False,False,ENSG00000172264 or ENSG00000133315 or ENSG00000124596,,,,
12888,MAR20101,MAR20101,Isolated,MAM02040n + MAM20062n --> MAM01252n + MAM01288n + MAM02039n,H2O [n] + 3-O-acetyl-ADP-D-ribose [n] --> acetate [n] + ADP-ribose [n] + H+ [n],0.0,1000.0,False,False,ENSG00000133315,"3.1.1.106, 3.1.1.y",R12390,,
12889,MAR20102,MAR20102,Isolated,MAM03590c + MAM20065c --> MAM02759c + MAM20066c,"2-Trans,6-Trans,10-Trans-Geranylgeranyl Diphosphate [c] + menadiol [c] --> PPi [c] + menaquinol-4 [c]",0.0,1000.0,False,False,ENSG00000120942,2.5.1.M22,,,
12890,MAR20103,MAR20103,Isolated,MAM03590r + MAM20065r --> MAM02759r + MAM20066r,"2-Trans,6-Trans,10-Trans-Geranylgeranyl Diphosphate [r] + menadiol [r] --> PPi [r] + menaquinol-4 [r]",0.0,1000.0,False,False,ENSG00000120942,2.5.1.M22,,,
12891,MAR20104,MAR20104,Isolated,MAM03590g + MAM20065g --> MAM02759g + MAM20066g,"2-Trans,6-Trans,10-Trans-Geranylgeranyl Diphosphate [g] + menadiol [g] --> PPi [g] + menaquinol-4 [g]",0.0,1000.0,False,False,ENSG00000120942,2.5.1.M22,,,
12892,MAR20105,MAR20105,Isolated,MAM03590n + MAM20065n --> MAM02759n + MAM20066n,"2-Trans,6-Trans,10-Trans-Geranylgeranyl Diphosphate [n] + menadiol [n] --> PPi [n] + menaquinol-4 [n]",0.0,1000.0,False,False,ENSG00000120942,2.5.1.M22,,,
12893,MAR20106,MAR20106,Ubiquinone and other terpenoid-quinone biosynthesis,MAM00995c + MAM01316c --> MAM00767c + MAM02759c,4-hydroxybenzoate [c] + all-trans-decaprenyl-diphosphate [c] --> 3-decaprenyl-4-hydroxybenzoate [c] + PPi [c],0.0,1000.0,False,False,ENSG00000120942,2.5.1.39,,"HBZOPT10m, R_HBZOPT10m",
12894,MAR20107,MAR20107,Ubiquinone and other terpenoid-quinone biosynthesis,MAM00995r + MAM01316r --> MAM00767r + MAM02759r,4-hydroxybenzoate [r] + all-trans-decaprenyl-diphosphate [r] --> 3-decaprenyl-4-hydroxybenzoate [r] + PPi [r],0.0,1000.0,False,False,ENSG00000120942,2.5.1.39,,"HBZOPT10m, R_HBZOPT10m",
12895,MAR20108,MAR20108,Ubiquinone and other terpenoid-quinone biosynthesis,MAM00995g + MAM01316g --> MAM00767g + MAM02759g,4-hydroxybenzoate [g] + all-trans-decaprenyl-diphosphate [g] --> 3-decaprenyl-4-hydroxybenzoate [g] + PPi [g],0.0,1000.0,False,False,ENSG00000120942,2.5.1.39,,"HBZOPT10m, R_HBZOPT10m",
12896,MAR20109,MAR20109,Ubiquinone and other terpenoid-quinone biosynthesis,MAM00995n + MAM01316n --> MAM00767n + MAM02759n,4-hydroxybenzoate [n] + all-trans-decaprenyl-diphosphate [n] --> 3-decaprenyl-4-hydroxybenzoate [n] + PPi [n],0.0,1000.0,False,False,ENSG00000120942,2.5.1.39,,"HBZOPT10m, R_HBZOPT10m",
12897,MAR20110,MAR20110,Miscellaneous,MAM02039m + MAM02633m --> MAM01596m + MAM02819m,H+ [m] + OAA [m] --> CO2 [m] + pyruvate [m],0.0,1000.0,False,False,ENSG00000180185,,,,
12898,MAR20111,MAR20111,Miscellaneous,MAM01261m + MAM02007m + MAM02040m --> MAM01597m + MAM02039m + MAM02439m,acetyl-CoA [m] + glyoxalate [m] + H2O [m] --> CoA [m] + H+ [m] + malate [m],0.0,1000.0,False,False,ENSG00000125246,2.3.3.9,R00472,,
12899,MAR20112,MAR20112,Fatty acid biosynthesis (even-chain),MAM01357m + MAM01371m + MAM02046m --> MAM01285m + MAM01422m + MAM02039m + MAM02751m,apoC-lys_btn [m] + ATP [m] + HCO3- [m] --> ADP [m] + carboxybiotin-carboxyl-carrier [m] + H+ [m] + Pi [m],0.0,1000.0,False,False,ENSG00000076555,6.4.1.2,R04385,,
12900,MAR20113,MAR20113,Transport reactions,MAM00185c <=> MAM00185m,[apocarboxylase] [c] <=> [apocarboxylase] [m],-1000.0,1000.0,True,False,,,,,
12901,MAR20114,MAR20014,Miscellaneous,MAM01803x + MAM02630x --> MAM01802x + MAM02041x,FADH2 [x] + O2 [x] --> FAD [x] + H2O2 [x],0.0,1000.0,False,False,ENSG00000161533 or ENSG00000168306 or ENSG00000087008 or ENSG00000110887 or ENSG00000203797 or ENSG00000007171 or ENSG00000148832 or ENSG00000179761 or ENSG00000158125,,,,
12902,MAR20115,MAR20115,Transport reactions,MAM01334c <=> MAM01334x,AMP [c] <=> AMP [x],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12903,MAR20116,MAR20116,Transport reactions,MAM01285c <=> MAM01285x,ADP [c] <=> ADP [x],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12904,MAR20117,MAR20117,Riboflavin metabolism,MAM01802x + MAM02040x --> MAM01334x + MAM01828x + 2.0 MAM02039x,FAD [x] + H2O [x] --> AMP [x] + FMN [x] + 2.0 H+ [x],0.0,1000.0,False,False,ENSG00000112874,,,,
12905,MAR20118,MAR20118,Transport reactions,MAM01597x + MAM01828c <=> MAM01597c + MAM01828x,CoA [x] + FMN [c] <=> CoA [c] + FMN [x],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12906,MAR20119,MAR20119,Transport reactions,MAM01802x + MAM01828c <=> MAM01802c + MAM01828x,FAD [x] + FMN [c] <=> FAD [c] + FMN [x],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12907,MAR20120,MAR20120,Transport reactions,MAM01828c + MAM02552x <=> MAM01828x + MAM02552c,FMN [c] + NAD+ [x] <=> FMN [x] + NAD+ [c],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12908,MAR20121,MAR20121,Transport reactions,MAM01334x + MAM01828c <=> MAM01334c + MAM01828x,AMP [x] + FMN [c] <=> AMP [c] + FMN [x],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12909,MAR20122,MAR20122,Transport reactions,MAM01285x + MAM01828c <=> MAM01285c + MAM01828x,ADP [x] + FMN [c] <=> ADP [c] + FMN [x],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12910,MAR20123,MAR20123,Transport reactions,MAM01597x + MAM01802c <=> MAM01597c + MAM01802x,CoA [x] + FAD [c] <=> CoA [c] + FAD [x],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12911,MAR20124,MAR20124,Transport reactions,MAM01802c + MAM02552x <=> MAM01802x + MAM02552c,FAD [c] + NAD+ [x] <=> FAD [x] + NAD+ [c],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12912,MAR20125,MAR20125,Transport reactions,MAM01334x + MAM01802c <=> MAM01334c + MAM01802x,AMP [x] + FAD [c] <=> AMP [c] + FAD [x],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12913,MAR20126,MAR20126,Transport reactions,MAM01285x + MAM01802c <=> MAM01285c + MAM01802x,ADP [x] + FAD [c] <=> ADP [c] + FAD [x],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12914,MAR20127,MAR20127,Transport reactions,MAM01597x + MAM02552c <=> MAM01597c + MAM02552x,CoA [x] + NAD+ [c] <=> CoA [c] + NAD+ [x],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12915,MAR20128,MAR20128,Transport reactions,MAM01334x + MAM02552c <=> MAM01334c + MAM02552x,AMP [x] + NAD+ [c] <=> AMP [c] + NAD+ [x],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12916,MAR20129,MAR20129,Transport reactions,MAM01285x + MAM02552c <=> MAM01285c + MAM02552x,ADP [x] + NAD+ [c] <=> ADP [c] + NAD+ [x],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12917,MAR20130,MAR20130,Transport reactions,MAM01334c + MAM01597x <=> MAM01334x + MAM01597c,AMP [c] + CoA [x] <=> AMP [x] + CoA [c],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12918,MAR20131,MAR20131,Transport reactions,MAM01285c + MAM01597x <=> MAM01285x + MAM01597c,ADP [c] + CoA [x] <=> ADP [x] + CoA [c],-1000.0,1000.0,True,False,ENSG00000100372,,,,
12919,MAR20132,MAR20132,Transport reactions,MAM01424m + MAM01623c <=> MAM01424c + MAM01623m,CDP [m] + CTP [c] <=> CDP [c] + CTP [m],-1000.0,1000.0,True,False,ENSG00000114120,,,,
12920,MAR20133,MAR20133,Transport reactions,MAM01590m + MAM01623c <=> MAM01590c + MAM01623m,CMP [m] + CTP [c] <=> CMP [c] + CTP [m],-1000.0,1000.0,True,False,ENSG00000114120,,,,
12921,MAR20134,MAR20134,Transport reactions,MAM01623c + MAM01645m <=> MAM01623m + MAM01645c,CTP [c] + dCTP [m] <=> CTP [m] + dCTP [c],-1000.0,1000.0,True,False,ENSG00000114120,,,,
12922,MAR20135,MAR20135,Transport reactions,MAM01623c + MAM01643m <=> MAM01623m + MAM01643c,CTP [c] + dCDP [m] <=> CTP [m] + dCDP [c],-1000.0,1000.0,True,False,ENSG00000114120,,,,
12923,MAR20136,MAR20136,Transport reactions,MAM01623c + MAM01644m <=> MAM01623m + MAM01644c,CTP [c] + dCMP [m] <=> CTP [m] + dCMP [c],-1000.0,1000.0,True,False,ENSG00000114120,,,,
12924,MAR20137,MAR20137,Transport reactions,MAM01623c + MAM02034m <=> MAM01623m + MAM02034c,CTP [c] + GTP [m] <=> CTP [m] + GTP [c],-1000.0,1000.0,True,False,ENSG00000114120,,,,
12925,MAR20138,MAR20138,Transport reactions,MAM01623c + MAM01948m <=> MAM01623m + MAM01948c,CTP [c] + GDP [m] <=> CTP [m] + GDP [c],-1000.0,1000.0,True,False,ENSG00000114120,,,,
12926,MAR20139,MAR20139,Transport reactions,MAM01623c + MAM02016m <=> MAM01623m + MAM02016c,CTP [c] + GMP [m] <=> CTP [m] + GMP [c],-1000.0,1000.0,True,False,ENSG00000114120,,,,
12927,MAR20140,MAR20140,Transport reactions,MAM01623c + MAM01688m <=> MAM01623m + MAM01688c,CTP [c] + dGTP [m] <=> CTP [m] + dGTP [c],-1000.0,1000.0,True,False,ENSG00000114120,,,,
12928,MAR20141,MAR20141,Transport reactions,MAM01623c + MAM01680m <=> MAM01623m + MAM01680c,CTP [c] + dGDP [m] <=> CTP [m] + dGDP [c],-1000.0,1000.0,True,False,ENSG00000114120,,,,
12929,MAR20142,MAR20142,Transport reactions,MAM01623c + MAM01686m <=> MAM01623m + MAM01686c,CTP [c] + dGMP [m] <=> CTP [m] + dGMP [c],-1000.0,1000.0,True,False,ENSG00000114120,,,,
12930,MAR20143,MAR20143,Transport reactions,MAM01623c + MAM02193m <=> MAM01623m + MAM02193c,CTP [c] + ITP [m] <=> CTP [m] + ITP [c],-1000.0,1000.0,True,False,ENSG00000114120,,,,
