,ID,Name,Formula,Formula weight,Charge,Compartment,KEGG,BiGG,ChEBI,VMH,Reactions
6293,MAM03219e,3-Hydroxyhexadecanoylcarnitine,C23H45NO5,415.6071,0,e,,3hexdcrn,,3hexdcrn,"MAR04823, MAR11241"
6294,MAM03243e,3-Hydroxy-Isovaleryl Carnitine,C12H23NO5,261.31472,0,e,,3ivcrn,,3ivcrn,"MAR04824, MAR11242"
6295,MAM03250e,3-Hydroxyoctadecadienoylcarnitine,C25H45NO5,439.6285,0,e,,3octdec2crn,,3octdec2crn,"MAR11243, MAR04825"
6296,MAM03251e,3-Hydroxyoctadecanoyl Carnitine,C25H49NO5,443.66026,0,e,,3octdeccrn,,3octdeccrn,"MAR04826, MAR11244"
6297,MAM03253e,3-Hydroxy-Octadecenoyl Carnitine,C25H47NO5,441.64438,0,e,,3octdece1crn,,3octdece1crn,"MAR04827, MAR11245"
6298,MAM03262e,3-Hydroxy-Tetradecanoyl Carnitine,C21H41NO5,387.55394,0,e,,3tdcrn,,3tdcrn,"MAR04828, MAR11246"
6299,MAM03496e,tiglylcarnitine,C12H21NO4,243.29944,0,e,,c51crn,,c51crn,"MAR04895, MAR11259"
6300,MAM03706e,isovalerylcarnitine,C12H23NO4,245.31531999999999,0,e,,ivcrn,,ivcrn,"MAR11271, MAR04943"
6301,MAM03975e,tetradecadienoylcarnitine,C21H37NO4,367.52278,0,e,,tetdec2crn,,tetdec2crn,"MAR04950, MAR11278"
6302,MAM03980e,tetradecenoylcarnitine,C21H39NO4,369.53866,0,e,,tetdece1crn,,tetdece1crn,"MAR11279, MAR04965"
6303,MAM03542m,"4,7-Decadienoyl Coenzyme A",C31H46N7O17P3S,913.719923,-4,m,,dec47dicoa,,dec47dicoa,"MAR05083, MAR04978"
6304,MAM03545m,"2,4,7-Decatrienoyl Coenzyme A",C31H44N7O17P3S,911.7040430000001,-4,m,,dectricoa,,dectricoa,"MAR04978, MAR05001"
6305,MAM03542x,"4,7-Decadienoyl Coenzyme A",C31H46N7O17P3S,913.719923,-4,x,,dec47dicoa,,dec47dicoa,"MAR05086, MAR04981"
6306,MAM03545x,"2,4,7-Decatrienoyl Coenzyme A",C31H44N7O17P3S,911.7040430000001,-4,x,,dectricoa,,dectricoa,"MAR05017, MAR04981"
6307,MAM02830m,"2,7-Decadienoyl Coenzyme A",C31H46N7O17P3S,913.719923,-4,m,,2decdicoa,,2decdicoa,"MAR04988, MAR04984"
6308,MAM03794m,5-Octenoyl Coenzyme A,C29H44N7O17P3S,887.682643,-4,m,,octe5coa,,octe5coa,"MAR04984, MAR06320"
6309,MAM02830x,"2,7-Decadienoyl Coenzyme A",C31H46N7O17P3S,913.719923,-4,x,,2decdicoa,,2decdicoa,"MAR04991, MAR04987"
6310,MAM03794x,5-Octenoyl Coenzyme A,C29H44N7O17P3S,887.682643,-4,x,,octe5coa,,octe5coa,"MAR06322, MAR04987"
6311,MAM03205m,"3,7-Decadienoyl Coenzyme A",C31H46N7O17P3S,913.719923,-4,m,,3decdicoa,,3decdicoa,"MAR04988, MAR05001"
6312,MAM03205x,"3,7-Decadienoyl Coenzyme A",C31H46N7O17P3S,913.719923,-4,x,,3decdicoa,,3decdicoa,"MAR05017, MAR04991"
6313,MAM03924x,sebacoyl-CoA,C31H47N7O19P3S,946.726663,-5,x,,sebcoa,CHEBI:76316,sebcoa,"MAR06810, MAR06809, MAR11534, MAR05100, MAR05026"
6314,MAM03922x,suberyl-CoA,C29H43N7O19P3S,918.673503,-5,x,,sbcoa,CHEBI:76317,sbcoa,"MAR06832, MAR11539, MAR06345, MAR06777, MAR05026"
6315,MAM04004x,"2,6,10-Trimethyl Undecanoyl Coenzyme A",C35H58N7O17P3S,973.858003,-4,x,,tmuncoa,,tmuncoa,"MAR05028, MAR05108"
6316,MAM03539m,5-Dodecenoyl Coenzyme A,C33H52N7O17P3S,943.788963,-4,m,,dd5ecoa,,dd5ecoa,"MAR05044, MAR05111"
6317,MAM02698x,"2,6-Dodecadienoyl Coenzyme A",C33H50N7O17P3S,941.773083,-4,x,,2ddecdicoa,,2ddecdicoa,"MAR06483, MAR05081"
6318,MAM03203x,"3,6-Dodecadienoyl Coenzyme A",C33H50N7O17P3S,941.773083,-4,x,,3ddecdicoa,,3ddecdicoa,"MAR05175, MAR05081"
6319,MAM03172m,"2,6,9-Dodecatrienoyl Coenzyme A",C33H48N7O17P3S,939.757203,-4,m,,2dodtricoa,,2dodtricoa,"MAR05083, MAR05090"
6320,MAM03172x,"2,6,9-Dodecatrienoyl Coenzyme A",C33H48N7O17P3S,939.757203,-4,x,,2dodtricoa,,2dodtricoa,"MAR05093, MAR05086"
6321,MAM03211m,"3,6,9-Dodecatrienoyl Coenzyme A",C33H48N7O17P3S,939.757203,-4,m,,3dodtricoa,,3dodtricoa,"MAR05177, MAR05090"
6322,MAM03211x,"3,6,9-Dodecatrienoyl Coenzyme A",C33H48N7O17P3S,939.757203,-4,x,,3dodtricoa,,3dodtricoa,"MAR05093, MAR05178"
6323,MAM03490x,dodecanedioylcarnitine,C19H34NO6,372.47636,-1,x,,c12dc,,c12dc,"MAR05103, MAR05106"
6324,MAM03972m,7-Tetradecenoyl Coenzyme A,C35H56N7O17P3S,971.842123,-4,m,,tetd7ecoa,,tetd7ecoa,"MAR05111, MAR05188, MAR05120"
6325,MAM03978x,"5,8-Tetradecadienoyl Coenzyme A",C35H54N7O17P3S,969.826243,-4,x,,tetdecdicoa,,tetdecdicoa,"MAR05175, MAR05193"
6326,MAM04041m,"Trans5,8Tetradecadienoyl Coenzyme A",C35H54N7O17P3S,969.826243,-4,m,,ttetddcoa,,ttetddcoa,"MAR06437, MAR06449, MAR05176"
6327,MAM03288m,"5,8,11-Tetradecatrienoyl Coenzyme A",C35H52N7O17P3S,967.810363,-4,m,,5tedtricoa,,5tedtricoa,"MAR05194, MAR05242, MAR05177"
6328,MAM03288x,"5,8,11-Tetradecatrienoyl Coenzyme A",C35H52N7O17P3S,967.810363,-4,x,,5tedtricoa,,5tedtricoa,"MAR05178, MAR05256"
6329,MAM03492x,tetradecanedioyl-CoA,C35H55N7O19P3S,1002.832983,-5,x,,c14dccoa,,c14dccoa,"MAR05331, MAR05182"
6330,MAM03216m,3-Hydroxyhexadecenoyl Coenzyme A,C37H60N7O18P3S,1015.894683,-4,m,,3hdeccoa,,3hdeccoa,"MAR05190, MAR06493"
6331,MAM03982m,"Trans7,10-Hexadecadienoyl Coenzyme A",C37H58N7O17P3S,997.879403,-4,m,,thexddcoa,,thexddcoa,"MAR11736, MAR05192, MAR06449, MAR06452"
6332,MAM03182x,"2,7,10-Hexadecatrienoyl Coenzyme A",C37H56N7O17P3S,995.863523,-4,x,,2hexdtricoa,,2hexdtricoa,"MAR05193, MAR05235"
6333,MAM03658m,"7,10,13-Hexadecatrienoyl Coenzyme A",C37H56N7O17P3S,995.863523,-4,m,,hexdtrcoa,,hexdtrcoa,"MAR05194, MAR05359, MAR11740"
6334,MAM03274x,"4,7,10-Hexadecatrienoyl Coenzyme A",C37H56N7O17P3S,995.863523,-4,x,,4hexdtricoa,,4hexdtricoa,"MAR05196, MAR05364"
6335,MAM03653x,"2,4,7,10-Hexadecatetraenoyl Coenzyme A",C37H54N7O17P3S,993.847643,-4,x,,hexdectecoa,,hexdectecoa,"MAR05293, MAR05196"
6336,MAM03221x,"3,7,10-Hexadecatrienoyl Coenzyme A",C37H56N7O17P3S,995.863523,-4,x,,3hexdtricoa,,3hexdtricoa,"MAR05293, MAR05235"
6337,MAM03181m,"2,7,10,13-Hexadecatetraenoyl Coenzyme A",C37H54N7O17P3S,993.847643,-4,m,,2hexdtetcoa,,2hexdtetcoa,"MAR05306, MAR05242"
6338,MAM03181x,"2,7,10,13-Hexadecatetraenoyl Coenzyme A",C37H54N7O17P3S,993.847643,-4,x,,2hexdtetcoa,,2hexdtetcoa,"MAR05309, MAR05256"
6339,MAM03273m,"4,7,10,13-Hexadecatetraenoyl Coenzyme A",C37H54N7O17P3S,993.847643,-4,m,,4hexdtetcoa,,4hexdtetcoa,"MAR05365, MAR05298, MAR05369"
6340,MAM03656m,"2,4,7,10,13-Hexadecapentaenoyl Coenzyme A",C37H52N7O17P3S,991.831763,-4,m,,hexdpencoa,,hexdpencoa,"MAR05298, MAR05312"
6341,MAM03273x,"4,7,10,13-Hexadecatetraenoyl Coenzyme A",C37H54N7O17P3S,993.847643,-4,x,,4hexdtetcoa,,4hexdtetcoa,"MAR05366, MAR05300"
6342,MAM03656x,"2,4,7,10,13-Hexadecapentaenoyl Coenzyme A",C37H52N7O17P3S,991.831763,-4,x,,hexdpencoa,,hexdpencoa,"MAR05321, MAR05300"
6343,MAM03220m,"3,7,10,13-Hexadecatetraenoyl Coenzyme A",C37H54N7O17P3S,993.847643,-4,m,,3hexdtetcoa,,3hexdtetcoa,"MAR05306, MAR05312"
6344,MAM03220x,"3,7,10,13-Hexadecatetraenoyl Coenzyme A",C37H54N7O17P3S,993.847643,-4,x,,3hexdtetcoa,,3hexdtetcoa,"MAR05321, MAR05309"
6345,MAM03218m,3-Hydroxyhexadecanoyl Coenzyme A,C37H62N7O18P3S,1017.910563,-4,m,,3hexdcoa,,3hexdcoa,"MAR05329, MAR06491"
6346,MAM03655x,hexadecanedioyl-CoA,C37H59N7O19P3S,1030.886143,-5,x,,hexdicoa,CHEBI:77085,hexdicoa,"MAR06502, MAR05331"
6347,MAM03655r,hexadecanedioyl-CoA,C37H59N7O19P3S,1030.886143,-5,r,,hexdicoa,CHEBI:77085,hexdicoa,"MAR05334, MAR06502, MAR06499"
6348,MAM03654r,Hexadecanediocacid,C16H28O4,284.39112,-2,r,,hexdiac,CHEBI:76276,hexdiac,"MAR05334, MAR06498"
6349,MAM00403r,16-hydroxyhexadecanoic acid,C16H31O3,271.41554,-1,r,,whhdca,CHEBI:55329,whhdca,"MAR05341, MAR06773"
6350,MAM03789x,9-Octadecenoyl Coenzyme A,C39H64N7O17P3S,1027.948443,-4,x,,ocde9ecoa,,ocde9ecoa,"MAR05372, MAR05350"
6351,MAM03252m,3-Hydroxyoctadecenoyl Coenzyme A,C39H64N7O18P3S,1043.947843,-4,m,,3octdece1coa,,3octdece1coa,"MAR05355, MAR06538"
6352,MAM03792m,octadecenoyl-CoA,C39H64N7O17P3S,1027.948443,-4,m,,octdececoa,,octdececoa,"MAR05355, MAR06698"
6353,MAM03249m,3-Hydroxyoctadecadienoyl Coenzyme A,C39H62N7O18P3S,1041.931963,-4,m,,3ocddcoa,,3ocddcoa,"MAR05357, MAR06688"
6354,MAM03194m,"2,6,9,12-Octadecatetraenoyl Coenzyme A",C39H58N7O17P3S,1021.900803,-4,m,,2octdectecoa,,2octdectecoa,"MAR05367, MAR05360"
6355,MAM03194x,"2,6,9,12-Octadecatetraenoyl Coenzyme A",C39H58N7O17P3S,1021.900803,-4,x,,2octdectecoa,,2octdectecoa,"MAR05368, MAR05364"
6356,MAM03254m,"3,6,9,12-Octadecatetraenoyl Coenzyme A",C39H58N7O17P3S,1021.900803,-4,m,,3octdectecoa,,3octdectecoa,"MAR05367, MAR05373"
6357,MAM03254x,"3,6,9,12-Octadecatetraenoyl Coenzyme A",C39H58N7O17P3S,1021.900803,-4,x,,3octdectecoa,,3octdectecoa,"MAR05375, MAR05368"
6358,MAM03195m,"2,6,9,12,15-Octadecapentenoyl Coenzyme A",C39H56N7O17P3S,1019.8849230000001,-4,m,,2octpencoa,,2octpencoa,"MAR05370, MAR05369"
6359,MAM03255m,"3,6,9,12,15-Octadecapentenoyl Coenzyme A",C39H56N7O17P3S,1019.8849230000001,-4,m,,3octpencoa,,3octpencoa,"MAR05370, MAR05376"
6360,MAM03230m,(S)-3-Hydroxyoctadecanoyl Coenzyme A,C39H66N7O18P3S,1045.963723,-4,m,,3hodcoa,,3hodcoa,"MAR05371, MAR06528"
6361,MAM03567x,11-Eicosenoyl Coenzyme A,C41H68N7O17P3S,1056.001603,-4,x,,ei11ecoa,,ei11ecoa,"MAR05372, MAR05377"
6362,MAM03571m,"5,8,11,14-Eicosatetraenoyl Coenzyme A",C41H62N7O17P3S,1049.953963,-4,m,,eitetcoa,,eitetcoa,"MAR05378, MAR05373"
6363,MAM03571x,"5,8,11,14-Eicosatetraenoyl Coenzyme A",C41H62N7O17P3S,1049.953963,-4,x,,eitetcoa,,eitetcoa,"MAR05379, MAR05374"
6364,MAM03570x,"2,5,8,11,14-Eicosapentaenoyl Coenzyme A",C41H60N7O17P3S,1047.938083,-4,x,,eipencoa,,eipencoa,"MAR05375, MAR05374"
6365,MAM03284m,"5,8,11,14,17-Eicosapentenoyl Coenzyme A",C41H60N7O17P3S,1047.938083,-4,m,,5eipencoa,,5eipencoa,"MAR05376, MAR05403, MAR11752"
6366,MAM03171m,"2,7,10,13,16-Docosapentenoyl Coenzyme A",C43H64N7O17P3S,1075.991243,-4,m,,2docopencoa,,2docopencoa,"MAR05378, MAR05383"
6367,MAM03171x,"2,7,10,13,16-Docosapentenoyl Coenzyme A",C43H64N7O17P3S,1075.991243,-4,x,,2docopencoa,,2docopencoa,"MAR05402, MAR05379"
6368,MAM03557m,"2,4,7,10,13,16-Docosahexenoyl Coenzyme A",C43H62N7O17P3S,1073.975363,-4,m,,docohexcoa,,docohexcoa,"MAR05380, MAR05404"
6369,MAM03557x,"2,4,7,10,13,16-Docosahexenoyl Coenzyme A",C43H62N7O17P3S,1073.975363,-4,x,,docohexcoa,,docohexcoa,"MAR05405, MAR05382"
6370,MAM03210m,"3,7,10,13,16-Docosapentenoyl Coenzyme A",C43H64N7O17P3S,1075.991243,-4,m,,3docopencoa,,3docopencoa,"MAR05383, MAR05404"
6371,MAM03210x,"3,7,10,13,16-Docosapentenoyl Coenzyme A",C43H64N7O17P3S,1075.991243,-4,x,,3docopencoa,,3docopencoa,"MAR05402, MAR05405"
6372,MAM02831m,"2,7,10,13,16,19-Docosahexenoyl Coenzyme A",C43H62N7O17P3S,1073.975363,-4,m,,2docohexecoa,,2docohexecoa,"MAR05410, MAR05403"
6373,MAM03556m,"2,4,7,10,13,16,19-Docosaheptenoyl Coenzyme A",C43H60N7O17P3S,1071.959483,-4,m,,docohepcoa,,docohepcoa,"MAR05412, MAR05408"
6374,MAM03559m,"3,7,10,13,16,19-Docosahexenoyl Coenzyme A",C43H62N7O17P3S,1073.975363,-4,m,,docosahexcoa,,docosahexcoa,"MAR05410, MAR05412"
6375,MAM03798r,W-Hydroxydocosanoicacid,C22H42O3,354.56708000000003,-1,r,,omhdocosac,CHEBI:76322,omhdocosac,"MAR06769, MAR05427"
6376,MAM01977c,glutaryl-CoA,C26H37N7O19P3S,876.593763,-5,c,C00527,glutcoa,CHEBI:15524,glutcoa,"MAR05991, MAR06485"
6377,MAM03242m,3-Hydroxyisovaleryl Coenzyme A,C26H40N7O18P3S,863.6181829999999,-4,m,,3ivcoa,CHEBI:62555,3ivcoa,"MAR05999, MAR11525, MAR06503"
6378,MAM03243c,3-Hydroxy-Isovaleryl Carnitine,C12H23NO5,261.31472,0,c,,3ivcrn,CHEBI:73027,3ivcrn,"MAR06278, MAR11242"
6379,MAM03242c,3-Hydroxyisovaleryl Coenzyme A,C26H40N7O18P3S,863.6181829999999,-4,c,,3ivcoa,CHEBI:62555,3ivcoa,"MAR06278, MAR06503"
6380,MAM03659m,3-Hexenoyl Coenzyme A,C27H40N7O17P3S,859.629483,-4,m,,hexe3coa,,hexe3coa,"MAR06320, MAR06281"
6381,MAM03659x,3-Hexenoyl Coenzyme A,C27H40N7O17P3S,859.629483,-4,x,,hexe3coa,,hexe3coa,"MAR06322, MAR06282"
6382,MAM02944x,succinyl-CoA,C25H35N7O19P3S,862.567183,-5,x,C00091,succoa,CHEBI:15380,succoa,"MAR06285, MAR06852, MAR06847"
6383,MAM03552m,"2,6-Dimethyl Heptanoyl Coenzyme A",C30H48N7O17P3S,903.725103,-4,m,,,CHEBI:84847,dmhepcoa,MAR06346
6384,MAM03797r,W-Hydroxydecanoicacid,C10H19O3,187.25606,-1,r,,omhdecacid,,omhdecacid,"MAR06348, MAR06724"
6385,MAM03654c,Hexadecanediocacid,C16H28O4,284.39112,-2,c,,hexdiac,CHEBI:76276,hexdiac,"MAR10369, MAR06349, MAR10368, MAR06498"
6386,MAM03798c,W-Hydroxydocosanoicacid,C22H42O3,354.56708000000003,-1,c,,omhdocosac,CHEBI:76322,omhdocosac,"MAR06769, MAR06350"
6387,MAM03797c,W-Hydroxydecanoicacid,C10H19O3,187.25606,-1,c,,omhdecacid,,omhdecacid,"MAR06376, MAR06724"
6388,MAM03923c,Sebacicacid,C10H16O4,200.23164,-2,c,C08277,sebacid,CHEBI:41865,sebacid,"MAR06376, MAR06804, MAR06805, MAR10399"
6389,MAM03969m,Trans4Decenoyl Coenzyme A,C31H48N7O17P3S,915.735803,-4,m,,tdec4ecoa,,tdec4ecoa,"MAR06407, MAR06378"
6390,MAM03522m,Cis2Trans4Decadienoyl Coenzyme A,C31H46N7O17P3S,913.719923,-4,m,,ctdecdcoa,CHEBI:137593,ctdecdcoa,"MAR06378, MAR06390"
6391,MAM03966m,"Trans2,6Dodecadienoyl Coenzyme A",C33H50N7O17P3S,941.773083,-4,m,,tddedi2coa,,tddedi2coa,"MAR06407, MAR06418"
6392,MAM03967m,"Trans3,6Dodecadienoyl Coenzyme A",C33H50N7O17P3S,941.773083,-4,m,,tddedicoa,,tddedicoa,"MAR06437, MAR06418"
6393,MAM03790c,11-Octadecenoyl Carnitine,C25H47NO4,425.64498,0,c,,ocdececrn,,ocdececrn,"MAR06598, MAR06599"
6394,MAM03790m,11-Octadecenoyl Carnitine,C25H47NO4,425.64498,0,m,,ocdececrn,,ocdececrn,"MAR06599, MAR06600"
6395,MAM03793c,"Octadecenoyl Carnitine (Hypothetical, Position Of Double Bond Unknown)",C25H47NO4,425.64498,0,c,,octdececrn,,octdececrn,"MAR06689, MAR06696"
6396,MAM03793m,"Octadecenoyl Carnitine (Hypothetical, Position Of Double Bond Unknown)",C25H47NO4,425.64498,0,m,,octdececrn,,octdececrn,"MAR06689, MAR06698"
6397,MAM03792c,octadecenoyl-CoA,C39H64N7O17P3S,1027.948443,-4,c,,octdececoa,,octdececoa,MAR06696
6398,MAM03954x,Suberic Acid,C8H12O4,172.17848,-2,x,C08278,subeac,CHEBI:9300,subeac,"MAR06821, MAR06777"
6399,MAM03923x,Sebacicacid,C10H16O4,200.23164,-2,x,C08277,sebacid,CHEBI:41865,sebacid,"MAR06810, MAR06805"
6400,MAM03954c,Suberic Acid,C8H12O4,172.17848,-2,c,C08278,subeac,CHEBI:9300,subeac,"MAR06821, MAR06833, MAR10400"
6401,MAM03502x,suberylcarnitine,C15H26NO6,316.37004,-1,x,,c8dc,,c8dc,"MAR06825, MAR06832"
6402,MAM02974e,(9E)-tetradecenoylcarnitine,C21H39NO4,369.53866,0,e,,,,ttdcrn,"MAR10345, MAR11280, MAR09961"
6403,MAM03037e,trans-4-hydroxy-L-proline,C5H9NO3,131.12986,0,e,C01157,4hpro_LT,CHEBI:18095,4hpro_LT,"MAR06860, MAR07753, MAR09002, MAR08386"
6404,MAM03164e,D-alanyl-D-alanine,C6H12N2O3,160.17108,0,e,C00993,alaala,CHEBI:16576,alaala,"MAR06862, MAR08422"
6405,MAM03483e,Beta-Glucans,C1200000H2200000O1100000,34229648.0,0,e,,bglc,,bglc,"MAR06867, MAR06868, MAR08423, MAR06869"
6406,MAM03595e,Beta Glucan-Glycocholate Complex,C1200026H2200043NO1100006,34230113.622719996,0,e,,glgchlo,,glgchlo,"MAR06867, MAR08647"
6407,MAM03604e,Beta Glucan-Taurocholic Acid Complex,C1200026H2200045NO1100007S,34230163.703,0,e,,gltcho,,gltcho,"MAR08649, MAR06868"
6408,MAM02964e,taurodeoxycholate,C26H44NO6S,498.69566,-1,e,C05463,,CHEBI:9410,tdechola,"MAR07439, MAR06869, MAR10020, MAR08959, MAR10021"
6409,MAM03605e,Beta Glucan-Taurodeoxycholic Acid Complex,C1200026H2200044NO1100006S,34230146.69566,-1,e,,gltdechol,,gltdechol,"MAR08650, MAR06869"
6410,MAM01423e,carnosine,C9H14N4O3,226.23246,0,e,C00386,carn,CHEBI:15727,carn,"MAR08644, MAR06871, MAR09821"
6411,MAM01423l,carnosine,C9H14N4O3,226.23246,0,l,C00386,carn,CHEBI:15727,carn,MAR06872
6412,MAM01600c,cobamide-coenzyme,C72H100CoN18O17P,1579.581761,0,c,C00194,adocbl,CHEBI:8408,adocbl,"MAR06873, MAR06884"
6413,MAM01600e,cobamide-coenzyme,C72H100CoN18O17P,1579.581761,0,e,C00194,adocbl,CHEBI:8408,adocbl,"MAR08400, MAR06873, MAR06884"
6414,MAM03621c,Glycyl-Glycine,C4H8N2O3,132.11792,0,c,,glygly,,glygly,"MAR06899, MAR06898, MAR10997"
6415,MAM03621e,Glycyl-Glycine,C4H8N2O3,132.11792,0,e,,glygly,,glygly,"MAR06899, MAR08701"
6416,MAM03629e,Glycyl-Phenylalanine,C11H14N2O3,222.24046,0,e,,glyphe,,glyphe,"MAR11402, MAR06900"
6417,MAM03629c,Glycyl-Phenylalanine,C11H14N2O3,222.24046,0,c,,glyphe,,glyphe,"MAR11413, MAR06900, MAR11178"
6418,MAM03630e,Glycylproline,C7H12N2O3,172.18178,0,e,,glypro,CHEBI:356660,glypro,"MAR10486, MAR11403, MAR06913"
6419,MAM03630c,Glycylproline,C7H12N2O3,172.18178,0,c,,glypro,CHEBI:356660,glypro,"MAR11414, MAR10486, MAR06913"
6420,MAM03631c,Glycylsarcosine,C5H10N2O3,146.1445,0,c,,glysar,,glysar,"MAR06915, MAR06917"
6421,MAM03631e,Glycylsarcosine,C5H10N2O3,146.1445,0,e,,glysar,,glysar,"MAR08705, MAR06917"
6422,MAM00745e,"3alpha,12alpha-dihydroxy-5beta-cholanate",C24H39O4,391.56406,-1,e,C04483,,CHEBI:28834,dchac,"MAR10014, MAR08646, MAR06919, MAR10015, MAR07159"
6423,MAM03638e,Gums,C2760000H5060000O2530000,78728190.4,0,e,,gum,,gum,"MAR06919, MAR06922, MAR06920, MAR08707"
6424,MAM03639e,Guar Gum-Deoxyxholic Acid Complex,C2760024H5060039O2530004,78728581.96406,-1,e,,gumdchac,,gumdchac,"MAR06919, MAR08708"
6425,MAM03640e,Guar Gum-Glycocholate Complex,C2760026H5060043NO2530006,78728656.02272,0,e,,gumgchol,,gumgchol,"MAR06920, MAR08832"
6426,MAM03641e,Guar Gum-Taurocholic Acid Complex,C2760026H5060045NO2530007S,78728706.103,0,e,,gumtchol,,gumtchol,"MAR06922, MAR08916"
6427,MAM01042r,5(S)-HPETE,C20H31O4,335.45774,-1,r,,5HPET,CHEBI:15632,5HPET,MAR07107
6428,MAM03714e,Leucyl-Glycine,C8H16N2O3,188.22424,0,e,,leugly,,leugly,"MAR07148, MAR08948"
6429,MAM03714c,Leucyl-Glycine,C8H16N2O3,188.22424,0,c,,leugly,,leugly,"MAR08979, MAR07148"
6430,MAM03715c,Leucylleucine,C12H24N2O3,244.33056,0,c,,leuleu,,leuleu,"MAR07149, MAR07150, MAR10485"
6431,MAM03715e,Leucylleucine,C12H24N2O3,244.33056,0,e,,leuleu,,leuleu,"MAR07150, MAR08949, MAR10485"
6432,MAM03851e,Pectin,C2535H3509O2535,74542.46496,-1,e,C08348,pect,CHEBI:47954,pect,"MAR07177, MAR07176, MAR07159, MAR08950"
6433,MAM03852e,Pectin-Deoxycholic Acid Complex,C2559H3549O2539,74935.03696,-1,e,,pectindchac,,pectindchac,"MAR08951, MAR07159"
6434,MAM03853e,Pectin-Glycocholate Complex,C2561H3553NO2541,75009.09562,0,e,,pectingchol,,pectingchol,"MAR08952, MAR07176"
6435,MAM03854e,Pectin-Taurocholic Acid Complex,C2561H3555NO2542S,75059.1759,0,e,,pectintchol,,pectintchol,"MAR08953, MAR07177"
6436,MAM03896e,L-Prolinylglycine,C7H12N2O3,172.18178,0,e,,progly,,progly,"MAR07192, MAR10487, MAR10494"
6437,MAM03896c,L-Prolinylglycine,C7H12N2O3,172.18178,0,c,,progly,,progly,"MAR11188, MAR07192, MAR10487, MAR07193"
6438,MAM03907e,Psyllium,C9642006H15428700O8667414,270031868.8938,0,e,,psyl,,psyl,"MAR07439, MAR08954, MAR07195, MAR07255"
6439,MAM03908e,Psillium-Glycocholic Acid Complex,C9642032H15428743NO8667420,270032334.51652,0,e,,psylchol,,psylchol,"MAR07195, MAR08955"
6440,MAM03909e,Psyllium-Taurocholic Acid Complex,C9642032H15428745NO8667421S,270032384.5968,0,e,,psyltchol,,psyltchol,"MAR08956, MAR07255"
6441,MAM03910e,Psyllium-Taurodeoxycholic Acid Complex,C9642032H15428744NO8667420S,270032367.58946,-1,e,,psyltdechol,,psyltdechol,"MAR07439, MAR08957"
6442,MAM01417n,calcitriol,C27H44O3,416.63646,0,n,C01673,1a25dhvitd3,CHEBI:17823,1a25dhvitd3,MAR07750
6443,MAM00970n,4-aminobutyrate,C4H9NO2,103.11976,0,n,C00334,4abut,CHEBI:16865,4abut,MAR07752
6444,MAM02157e,hypotaurine,C2H7NO2S,109.14748,0,e,C00519,hyptaur,CHEBI:16668,hyptaur,"MAR07817, MAR08974, MAR08963"
6445,MAM01627e,cysteamine,C2H8NS,78.15662,1,e,C01678,cysam,CHEBI:17141,cysam,"MAR08986, MAR07817, MAR08960"
6446,MAM03103e,ubiquinone,C59H90O4,863.3435000000001,0,e,C00399,q10,CHEBI:16389,q10,"MAR07819, MAR08966"
6447,MAM01674e,dephospho-CoA,C21H33N7O13P2S,685.538342,-2,e,C00882,dpcoa,CHEBI:15468,dpcoa,"MAR08961, MAR08978, MAR08204"
6448,MAM02741e,phosphopantetheine,C11H21N2O7PS,356.332401,-2,e,C01134,pan4p,CHEBI:16858,pan4p,"MAR08964, MAR08204, MAR08984"
6449,MAM03933e,S-Sulfo-L-Cysteine,C3H8NO5S2,202.22932,-1,e,C05824,slfcys,CHEBI:27891,slfcys,"MAR08994, MAR08958"
6450,MAM02679e,pantetheine,C11H22N2O4S,278.36838,0,e,C00154,ptth,CHEBI:16753,ptth,"MAR08986, MAR08965, MAR08984"
6451,MAM03102e,ubiquinol,C59H92O4,865.35938,0,e,C00390,q10h2,CHEBI:17976,q10h2,"MAR08967, MAR08991"
6452,MAM02439x,malate,C4H4O5,132.07156,-2,x,C00149,mal__L,CHEBI:30797,mal_L,"MAR08980, MAR08981"
6453,MAM03933c,S-Sulfo-L-Cysteine,C3H8NO5S2,202.22932,-1,c,C05824,slfcys,CHEBI:27891,slfcys,"MAR08994, MAR08993"
6454,MAM01005e,4-hydroxyphenylpyruvate,C9H7O4,179.14948,-1,e,C01179,34hpp,CHEBI:15999,34hpp,"MAR08999, MAR09010"
6455,MAM00824e,3-methyl-2-oxobutyrate,C5H7O3,115.10728,-1,e,C00141,3mob,CHEBI:16530,3mob,"MAR09000, MAR09011"
6456,MAM00669e,2-oxo-3-methylvalerate,C6H9O3,129.13386,-1,e,C03465,3mop,CHEBI:35932,3mop,"MAR09001, MAR09012"
6457,MAM01013e,4-methyl-2-oxopentanoate,C6H9O3,129.13386,-1,e,C00233,4mop,CHEBI:48430,4mop,"MAR09013, MAR09003"
6458,MAM01116e,5-methylthioadenosine,C11H15N5O3S,297.3335,0,e,C00170,5mta,CHEBI:17509,5mta,"MAR09021, MAR09004"
6459,MAM01127e,5-oxoproline,C5H6NO3,128.10604,-1,e,C01879,5oxpro,CHEBI:18183,5oxpro,"MAR09005, MAR09025"
6460,MAM02871e,SAH,C14H20N6O5S,384.4108,0,e,C00021,ahcys,CHEBI:16680,ahcys,"MAR09026, MAR11777, MAR09006"
